order_id,product_id,add_to_cart_order,reordered
657,1787,1,6037
657,1787,1,6036
657,1787,1,6035
657,1787,1,6034
657,1787,1,6033
657,1787,1,6032
657,1787,1,6031
657,1787,1,6030
657,1787,1,6029
657,1787,1,6028
657,1787,1,6027
657,1787,1,6026
657,1787,1,6025
657,1787,1,6024
657,1787,1,6023
657,1787,1,6022
657,1787,1,6021
657,1787,1,6020
657,1787,1,6019
657,1787,1,6018
657,1787,1,6017
657,1787,1,6016
657,1787,1,6015
657,1787,1,6014
657,1787,1,6013
657,1787,1,6012
657,1787,1,6011
657,1787,1,6010
657,1787,1,6009
657,1787,1,6008
657,1787,1,6007
657,1787,1,6006
657,1787,1,6005
657,1787,1,6004
657,1787,1,6003
657,1787,1,6002
657,1787,1,6001
657,1787,1,6000
657,1787,1,5999
657,1787,1,5998
657,1787,1,5997
657,1787,1,5996
657,1787,1,5995
657,1787,1,5994
657,1787,1,5993
657,1787,1,5992
657,1787,1,5991
657,1787,1,5990
657,1787,1,5989
657,1787,1,5988
657,1787,1,5987
657,1787,1,5986
657,1787,1,5985
657,1787,1,5984
657,1787,1,5983
657,1787,1,5982
657,1787,1,5981
657,1787,1,5980
657,1787,1,5979
657,1787,1,5978
657,1787,1,5977
657,1787,1,5976
657,1787,1,5975
657,1787,1,5974
657,1787,1,5973
657,1787,1,5972
657,1787,1,5971
657,1787,1,5970
657,1787,1,5969
657,1787,1,5968
657,1787,1,5967
657,1787,1,5966
657,1787,1,5965
657,1787,1,5964
657,1787,1,5963
657,1787,1,5962
657,1787,1,5961
657,1787,1,5960
657,1787,1,5959
657,1787,1,5958
657,1787,1,5957
657,1787,1,5956
657,1787,1,5955
657,1787,1,5954
657,1787,1,5953
657,1787,1,5952
657,1787,1,5951
657,1787,1,5950
657,1787,1,5949
657,1787,1,5948
657,1787,1,5947
657,1787,1,5946
657,1787,1,5945
657,1787,1,5944
657,1787,1,5943
657,1787,1,5942
657,1787,1,5941
657,1787,1,5940
657,1787,1,5939
657,1787,1,5938
657,1787,1,5937
657,1787,1,5936
657,1787,1,5935
657,1787,1,5934
657,1787,1,5933
657,1787,1,5932
657,1787,1,5931
657,1787,1,5930
657,1787,1,5929
657,1787,1,5928
657,1787,1,5927
657,1787,1,5926
657,1787,1,5925
657,1787,1,5924
657,1787,1,5923
657,1787,1,5922
657,1787,1,5921
657,1787,1,5920
657,1787,1,5919
657,1787,1,5918
657,1787,1,5917
657,1787,1,5916
657,1787,1,5915
657,1787,1,5914
657,1787,1,5913
657,1787,1,5912
657,1787,1,5911
657,1787,1,5910
657,1787,1,5909
657,1787,1,5908
657,1787,1,5907
657,1787,1,5906
657,1787,1,5905
657,1787,1,5904
657,1787,1,5903
657,1787,1,5902
657,1787,1,5901
657,1787,1,5900
657,1787,1,5899
657,1787,1,5898
657,1787,1,5897
657,1787,1,5896
657,1787,1,5895
657,1787,1,5894
657,1787,1,5893
657,1787,1,5892
657,1787,1,5891
657,1787,1,5890
657,1787,1,5889
657,1787,1,5888
657,1787,1,5887
657,1787,1,5886
657,1787,1,5885
657,1787,1,5884
657,1787,1,5883
657,1787,1,5882
657,1787,1,5881
657,1787,1,5880
657,1787,1,5879
657,1787,1,5878
657,1787,1,5877
657,1787,1,5876
657,1787,1,5875
657,1787,1,5874
657,1787,1,5873
657,1787,1,5872
657,1787,1,5871
657,1787,1,5870
657,1787,1,5869
657,1787,1,5868
657,1787,1,5867
657,1787,1,5866
657,1787,1,5865
657,1787,1,5864
657,1787,1,5863
657,1787,1,5862
657,1787,1,5861
657,1787,1,5860
657,1787,1,5859
657,1787,1,5858
657,1787,1,5857
657,1787,1,5856
657,1787,1,5855
657,1787,1,5854
657,1787,1,5853
657,1787,1,5852
657,1787,1,5851
657,1787,1,5850
657,1787,1,5849
657,1787,1,5848
657,1787,1,5847
657,1787,1,5846
657,1787,1,5845
657,1787,1,5844
657,1787,1,5843
657,1787,1,5842
657,1787,1,5841
657,1787,1,5840
657,1787,1,5839
657,1787,1,5838
657,1787,1,5837
657,1787,1,5836
657,1787,1,5835
657,1787,1,5834
657,1787,1,5833
657,1787,1,5832
657,1787,1,5831
657,1787,1,5830
657,1787,1,5829
657,1787,1,5828
657,1787,1,5827
657,1787,1,5826
657,1787,1,5825
657,1787,1,5824
657,1787,1,5823
657,1787,1,5822
657,1787,1,5821
657,1787,1,5820
657,1787,1,5819
657,1787,1,5818
657,1787,1,5817
657,1787,1,5816
657,1787,1,5815
657,1787,1,5814
657,1787,1,5813
657,1787,1,5812
657,1787,1,5811
657,1787,1,5810
657,1787,1,5809
657,1787,1,5808
657,1787,1,5807
657,1787,1,5806
657,1787,1,5805
657,1787,1,5804
657,1787,1,5803
657,1787,1,5802
657,1787,1,5801
657,1787,1,5800
657,1787,1,5799
657,1787,1,5798
657,1787,1,5797
657,1787,1,5796
657,1787,1,5795
657,1787,1,5794
657,1787,1,5793
657,1787,1,5792
657,1787,1,5791
657,1787,1,5790
657,1787,1,5789
657,1787,1,5788
657,1787,1,5787
657,1787,1,5786
657,1787,1,5785
657,1787,1,5784
657,1787,1,5783
657,1787,1,5782
657,1787,1,5781
657,1787,1,5780
657,1787,1,5779
657,1787,1,5778
657,1787,1,5777
657,1787,1,5776
657,1787,1,5775
657,1787,1,5774
657,1787,1,5773
657,1787,1,5772
657,1787,1,5771
657,1787,1,5770
657,1787,1,5769
657,1787,1,5768
657,1787,1,5767
657,1787,1,5766
657,1787,1,5765
657,1787,1,5764
657,1787,1,5763
657,1787,1,5762
657,1787,1,5761
657,1787,1,5760
657,1787,1,5759
657,1787,1,5758
657,1787,1,5757
657,1787,1,5756
657,1787,1,5755
657,1787,1,5754
657,1787,1,5753
657,1787,1,5752
657,1787,1,5751
657,1787,1,5750
657,1787,1,5749
657,1787,1,5748
657,1787,1,5747
657,1787,1,5746
657,1787,1,5745
657,1787,1,5744
657,1787,1,5743
657,1787,1,5742
657,1787,1,5741
657,1787,1,5740
657,1787,1,5739
657,1787,1,5738
657,1787,1,5737
657,1787,1,5736
657,1787,1,5735
657,1787,1,5734
657,1787,1,5733
657,1787,1,5732
657,1787,1,5731
657,1787,1,5730
657,1787,1,5729
657,1787,1,5728
657,1787,1,5727
657,1787,1,5726
657,1787,1,5725
657,1787,1,5724
657,1787,1,5723
657,1787,1,5722
657,1787,1,5721
657,1787,1,5720
657,1787,1,5719
657,1787,1,5718
657,1787,1,5717
657,1787,1,5716
657,1787,1,5715
657,1787,1,5714
657,1787,1,5713
657,1787,1,5712
657,1787,1,5711
657,1787,1,5710
657,1787,1,5709
657,1787,1,5708
657,1787,1,5707
657,1787,1,5706
657,1787,1,5705
657,1787,1,5704
657,1787,1,5703
657,1787,1,5702
657,1787,1,5701
657,1787,1,5700
657,1787,1,5699
657,1787,1,5698
657,1787,1,5697
657,1787,1,5696
657,1787,1,5695
657,1787,1,5694
657,1787,1,5693
657,1787,1,5692
657,1787,1,5691
657,1787,1,5690
657,1787,1,5689
657,1787,1,5688
657,1787,1,5687
657,1787,1,5686
657,1787,1,5685
657,1787,1,5684
657,1787,1,5683
657,1787,1,5682
657,1787,1,5681
657,1787,1,5680
657,1787,1,5679
657,1787,1,5678
657,1787,1,5677
657,1787,1,5676
657,1787,1,5675
657,1787,1,5674
657,1787,1,5673
657,1787,1,5672
657,1787,1,5671
657,1787,1,5670
657,1787,1,5669
657,1787,1,5668
657,1787,1,5667
657,1787,1,5666
657,1787,1,5665
657,1787,1,5664
657,1787,1,5663
657,1787,1,5662
657,1787,1,5661
657,1787,1,5660
657,1787,1,5659
657,1787,1,5658
657,1787,1,5657
657,1787,1,5656
657,1787,1,5655
657,1787,1,5654
657,1787,1,5653
657,1787,1,5652
657,1787,1,5651
657,1787,1,5650
657,1787,1,5649
657,1787,1,5648
657,1787,1,5647
657,1787,1,5646
657,1787,1,5645
657,1787,1,5644
657,1787,1,5643
657,1787,1,5642
657,1787,1,5641
657,1787,1,5640
657,1787,1,5639
657,1787,1,5638
657,1787,1,5637
657,1787,1,5636
657,1787,1,5635
657,1787,1,5634
657,1787,1,5633
657,1787,1,5632
657,1787,1,5631
657,1787,1,5630
657,1787,1,5629
657,1787,1,5628
657,1787,1,5627
657,1787,1,5626
657,1787,1,5625
657,1787,1,5624
657,1787,1,5623
657,1787,1,5622
657,1787,1,5621
657,1787,1,5620
657,1787,1,5619
657,1787,1,5618
657,1787,1,5617
657,1787,1,5616
657,1787,1,5615
657,1787,1,5614
657,1787,1,5613
657,1787,1,5612
657,1787,1,5611
657,1787,1,5610
657,1787,1,5609
657,1787,1,5608
657,1787,1,5607
657,1787,1,5606
657,1787,1,5605
657,1787,1,5604
657,1787,1,5603
657,1787,1,5602
657,1787,1,5601
657,1787,1,5600
657,1787,1,5599
657,1787,1,5598
657,1787,1,5597
657,1787,1,5596
657,1787,1,5595
657,1787,1,5594
657,1787,1,5593
657,1787,1,5592
657,1787,1,5591
657,1787,1,5590
657,1787,1,5589
657,1787,1,5588
657,1787,1,5587
657,1787,1,5586
657,1787,1,5585
657,1787,1,5584
657,1787,1,5583
657,1787,1,5582
657,1787,1,5581
657,1787,1,5580
657,1787,1,5579
657,1787,1,5578
657,1787,1,5577
657,1787,1,5576
657,1787,1,5575
657,1787,1,5574
657,1787,1,5573
657,1787,1,5572
657,1787,1,5571
657,1787,1,5570
657,1787,1,5569
657,1787,1,5568
657,1787,1,5567
657,1787,1,5566
657,1787,1,5565
657,1787,1,5564
657,1787,1,5563
657,1787,1,5562
657,1787,1,5561
657,1787,1,5560
657,1787,1,5559
657,1787,1,5558
657,1787,1,5557
657,1787,1,5556
657,1787,1,5555
657,1787,1,5554
657,1787,1,5553
657,1787,1,5552
657,1787,1,5551
657,1787,1,5550
657,1787,1,5549
657,1787,1,5548
657,1787,1,5547
657,1787,1,5546
657,1787,1,5545
657,1787,1,5544
657,1787,1,5543
657,1787,1,5542
657,1787,1,5541
657,1787,1,5540
657,1787,1,5539
657,1787,1,5538
657,1787,1,5537
657,1787,1,5536
657,1787,1,5535
657,1787,1,5534
657,1787,1,5533
657,1787,1,5532
657,1787,1,5531
657,1787,1,5530
657,1787,1,5529
657,1787,1,5528
657,1787,1,5527
657,1787,1,5526
657,1787,1,5525
657,1787,1,5524
657,1787,1,5523
657,1787,1,5522
657,1787,1,5521
657,1787,1,5520
657,1787,1,5519
657,1787,1,5518
657,1787,1,5517
657,1787,1,5516
657,1787,1,5515
657,1787,1,5514
657,1787,1,5513
657,1787,1,5512
657,1787,1,5511
657,1787,1,5510
657,1787,1,5509
657,1787,1,5508
657,1787,1,5507
657,1787,1,5506
657,1787,1,5505
657,1787,1,5504
657,1787,1,5503
657,1787,1,5502
657,1787,1,5501
657,1787,1,5500
657,1787,1,5499
657,1787,1,5498
657,1787,1,5497
657,1787,1,5496
657,1787,1,5495
657,1787,1,5494
657,1787,1,5493
657,1787,1,5492
657,1787,1,5491
657,1787,1,5490
657,1787,1,5489
657,1787,1,5488
657,1787,1,5487
657,1787,1,5486
657,1787,1,5485
657,1787,1,5484
657,1787,1,5483
657,1787,1,5482
657,1787,1,5481
657,1787,1,5480
657,1787,1,5479
657,1787,1,5478
657,1787,1,5477
657,1787,1,5476
657,1787,1,5475
657,1787,1,5474
657,1787,1,5473
657,1787,1,5472
657,1787,1,5471
657,1787,1,5470
657,1787,1,5469
657,1787,1,5468
657,1787,1,5467
657,1787,1,5466
657,1787,1,5465
657,1787,1,5464
657,1787,1,5463
657,1787,1,5462
657,1787,1,5461
657,1787,1,5460
657,1787,1,5459
657,1787,1,5458
657,1787,1,5457
657,1787,1,5456
657,1787,1,5455
657,1787,1,5454
657,1787,1,5453
657,1787,1,5452
657,1787,1,5451
657,1787,1,5450
657,1787,1,5449
657,1787,1,5448
657,1787,1,5447
657,1787,1,5446
657,1787,1,5445
657,1787,1,5444
657,1787,1,5443
657,1787,1,5442
657,1787,1,5441
657,1787,1,5440
657,1787,1,5439
657,1787,1,5438
657,1787,1,5437
657,1787,1,5436
657,1787,1,5435
657,1787,1,5434
657,1787,1,5433
657,1787,1,5432
657,1787,1,5431
657,1787,1,5430
657,1787,1,5429
657,1787,1,5428
657,1787,1,5427
657,1787,1,5426
657,1787,1,5425
657,1787,1,5424
657,1787,1,5423
657,1787,1,5422
657,1787,1,5421
657,1787,1,5420
657,1787,1,5419
657,1787,1,5418
657,1787,1,5417
657,1787,1,5416
657,1787,1,5415
657,1787,1,5414
657,1787,1,5413
657,1787,1,5412
657,1787,1,5411
657,1787,1,5410
657,1787,1,5409
657,1787,1,5408
657,1787,1,5407
657,1787,1,5406
657,1787,1,5405
657,1787,1,5404
657,1787,1,5403
657,1787,1,5402
657,1787,1,5401
657,1787,1,5400
657,1787,1,5399
657,1787,1,5398
657,1787,1,5397
657,1787,1,5396
657,1787,1,5395
657,1787,1,5394
657,1787,1,5393
657,1787,1,5392
657,1787,1,5391
657,1787,1,5390
657,1787,1,5389
657,1787,1,5388
657,1787,1,5387
657,1787,1,5386
657,1787,1,5385
657,1787,1,5384
657,1787,1,5383
657,1787,1,5382
657,1787,1,5381
657,1787,1,5380
657,1787,1,5379
657,1787,1,5378
657,1787,1,5377
657,1787,1,5376
657,1787,1,5375
657,1787,1,5374
657,1787,1,5373
657,1787,1,5372
657,1787,1,5371
657,1787,1,5370
657,1787,1,5369
657,1787,1,5368
657,1787,1,5367
657,1787,1,5366
657,1787,1,5365
657,1787,1,5364
657,1787,1,5363
657,1787,1,5362
657,1787,1,5361
657,1787,1,5360
657,1787,1,5359
657,1787,1,5358
657,1787,1,5357
657,1787,1,5356
657,1787,1,5355
657,1787,1,5354
657,1787,1,5353
657,1787,1,5352
657,1787,1,5351
657,1787,1,5350
657,1787,1,5349
657,1787,1,5348
657,1787,1,5347
657,1787,1,5346
657,1787,1,5345
657,1787,1,5344
657,1787,1,5343
657,1787,1,5342
657,1787,1,5341
657,1787,1,5340
657,1787,1,5339
657,1787,1,5338
657,1787,1,5337
657,1787,1,5336
657,1787,1,5335
657,1787,1,5334
657,1787,1,5333
657,1787,1,5332
657,1787,1,5331
657,1787,1,5330
657,1787,1,5329
657,1787,1,5328
657,1787,1,5327
657,1787,1,5326
657,1787,1,5325
657,1787,1,5324
657,1787,1,5323
657,1787,1,5322
657,1787,1,5321
657,1787,1,5320
657,1787,1,5319
657,1787,1,5318
657,1787,1,5317
657,1787,1,5316
657,1787,1,5315
657,1787,1,5314
657,1787,1,5313
657,1787,1,5312
657,1787,1,5311
657,1787,1,5310
657,1787,1,5309
657,1787,1,5308
657,1787,1,5307
657,1787,1,5306
657,1787,1,5305
657,1787,1,5304
657,1787,1,5303
657,1787,1,5302
657,1787,1,5301
657,1787,1,5300
657,1787,1,5299
657,1787,1,5298
657,1787,1,5297
657,1787,1,5296
657,1787,1,5295
657,1787,1,5294
657,1787,1,5293
657,1787,1,5292
657,1787,1,5291
657,1787,1,5290
657,1787,1,5289
657,1787,1,5288
657,1787,1,5287
657,1787,1,5286
657,1787,1,5285
657,1787,1,5284
657,1787,1,5283
657,1787,1,5282
657,1787,1,5281
657,1787,1,5280
657,1787,1,5279
657,1787,1,5278
657,1787,1,5277
657,1787,1,5276
657,1787,1,5275
657,1787,1,5274
657,1787,1,5273
657,1787,1,5272
657,1787,1,5271
657,1787,1,5270
657,1787,1,5269
657,1787,1,5268
657,1787,1,5267
657,1787,1,5266
657,1787,1,5265
657,1787,1,5264
657,1787,1,5263
657,1787,1,5262
657,1787,1,5261
657,1787,1,5260
657,1787,1,5259
657,1787,1,5258
657,1787,1,5257
657,1787,1,5256
657,1787,1,5255
657,1787,1,5254
657,1787,1,5253
657,1787,1,5252
657,1787,1,5251
657,1787,1,5250
657,1787,1,5249
657,1787,1,5248
657,1787,1,5247
657,1787,1,5246
657,1787,1,5245
657,1787,1,5244
657,1787,1,5243
657,1787,1,5242
657,1787,1,5241
657,1787,1,5240
657,1787,1,5239
657,1787,1,5238
657,1787,1,5237
657,1787,1,5236
657,1787,1,5235
657,1787,1,5234
657,1787,1,5233
657,1787,1,5232
657,1787,1,5231
657,1787,1,5230
657,1787,1,5229
657,1787,1,5228
657,1787,1,5227
657,1787,1,5226
657,1787,1,5225
657,1787,1,5224
657,1787,1,5223
657,1787,1,5222
657,1787,1,5221
657,1787,1,5220
657,1787,1,5219
657,1787,1,5218
657,1787,1,5217
657,1787,1,5216
657,1787,1,5215
657,1787,1,5214
657,1787,1,5213
657,1787,1,5212
657,1787,1,5211
657,1787,1,5210
657,1787,1,5209
657,1787,1,5208
657,1787,1,5207
657,1787,1,5206
657,1787,1,5205
657,1787,1,5204
657,1787,1,5203
657,1787,1,5202
657,1787,1,5201
657,1787,1,5200
657,1787,1,5199
657,1787,1,5198
657,1787,1,5197
657,1787,1,5196
657,1787,1,5195
657,1787,1,5194
657,1787,1,5193
657,1787,1,5192
657,1787,1,5191
657,1787,1,5190
657,1787,1,5189
657,1787,1,5188
657,1787,1,5187
657,1787,1,5186
657,1787,1,5185
657,1787,1,5184
657,1787,1,5183
657,1787,1,5182
657,1787,1,5181
657,1787,1,5180
657,1787,1,5179
657,1787,1,5178
657,1787,1,5177
657,1787,1,5176
657,1787,1,5175
657,1787,1,5174
657,1787,1,5173
657,1787,1,5172
657,1787,1,5171
657,1787,1,5170
657,1787,1,5169
657,1787,1,5168
657,1787,1,5167
657,1787,1,5166
657,1787,1,5165
657,1787,1,5164
657,1787,1,5163
657,1787,1,5162
657,1787,1,5161
657,1787,1,5160
657,1787,1,5159
657,1787,1,5158
657,1787,1,5157
657,1787,1,5156
657,1787,1,5155
657,1787,1,5154
657,1787,1,5153
657,1787,1,5152
657,1787,1,5151
657,1787,1,5150
657,1787,1,5149
657,1787,1,5148
657,1787,1,5147
657,1787,1,5146
657,1787,1,5145
657,1787,1,5144
657,1787,1,5143
657,1787,1,5142
657,1787,1,5141
657,1787,1,5140
657,1787,1,5139
657,1787,1,5138
657,1787,1,5137
657,1787,1,5136
657,1787,1,5135
657,1787,1,5134
657,1787,1,5133
657,1787,1,5132
657,1787,1,5131
657,1787,1,5130
657,1787,1,5129
657,1787,1,5128
657,1787,1,5127
657,1787,1,5126
657,1787,1,5125
657,1787,1,5124
657,1787,1,5123
657,1787,1,5122
657,1787,1,5121
657,1787,1,5120
657,1787,1,5119
657,1787,1,5118
657,1787,1,5117
657,1787,1,5116
657,1787,1,5115
657,1787,1,5114
657,1787,1,5113
657,1787,1,5112
657,1787,1,5111
657,1787,1,5110
657,1787,1,5109
657,1787,1,5108
657,1787,1,5107
657,1787,1,5106
657,1787,1,5105
657,1787,1,5104
657,1787,1,5103
657,1787,1,5102
657,1787,1,5101
657,1787,1,5100
657,1787,1,5099
657,1787,1,5098
657,1787,1,5097
657,1787,1,5096
657,1787,1,5095
657,1787,1,5094
657,1787,1,5093
657,1787,1,5092
657,1787,1,5091
657,1787,1,5090
657,1787,1,5089
657,1787,1,5088
657,1787,1,5087
657,1787,1,5086
657,1787,1,5085
657,1787,1,5084
657,1787,1,5083
657,1787,1,5082
657,1787,1,5081
657,1787,1,5080
657,1787,1,5079
657,1787,1,5078
657,1787,1,5077
657,1787,1,5076
657,1787,1,5075
657,1787,1,5074
657,1787,1,5073
657,1787,1,5072
657,1787,1,5071
657,1787,1,5070
657,1787,1,5069
657,1787,1,5068
657,1787,1,5067
657,1787,1,5066
657,1787,1,5065
657,1787,1,5064
657,1787,1,5063
657,1787,1,5062
657,1787,1,5061
657,1787,1,5060
657,1787,1,5059
657,1787,1,5058
657,1787,1,5057
657,1787,1,5056
657,1787,1,5055
657,1787,1,5054
657,1787,1,5053
657,1787,1,5052
657,1787,1,5051
657,1787,1,5050
657,1787,1,5049
657,1787,1,5048
657,1787,1,5047
657,1787,1,5046
657,1787,1,5045
657,1787,1,5044
657,1787,1,5043
657,1787,1,5042
657,1787,1,5041
657,1787,1,5040
657,1787,1,5039
657,1787,1,5038
657,1787,1,5037
657,1787,1,5036
657,1787,1,5035
657,1787,1,5034
657,1787,1,5033
657,1787,1,5032
657,1787,1,5031
657,1787,1,5030
657,1787,1,5029
657,1787,1,5028
657,1787,1,5027
657,1787,1,5026
657,1787,1,5025
657,1787,1,5024
657,1787,1,5023
657,1787,1,5022
657,1787,1,5021
657,1787,1,5020
657,1787,1,5019
657,1787,1,5018
657,1787,1,5017
657,1787,1,5016
657,1787,1,5015
657,1787,1,5014
657,1787,1,5013
657,1787,1,5012
657,1787,1,5011
657,1787,1,5010
657,1787,1,5009
657,1787,1,5008
657,1787,1,5007
657,1787,1,5006
657,1787,1,5005
657,1787,1,5004
657,1787,1,5003
657,1787,1,5002
657,1787,1,5001
657,1787,1,5000
657,1787,1,4999
657,1787,1,4998
657,1787,1,4997
657,1787,1,4996
657,1787,1,4995
657,1787,1,4994
657,1787,1,4993
657,1787,1,4992
657,1787,1,4991
657,1787,1,4990
657,1787,1,4989
657,1787,1,4988
657,1787,1,4987
657,1787,1,4986
657,1787,1,4985
657,1787,1,4984
657,1787,1,4983
657,1787,1,4982
657,1787,1,4981
657,1787,1,4980
657,1787,1,4979
657,1787,1,4978
657,1787,1,4977
657,1787,1,4976
657,1787,1,4975
657,1787,1,4974
657,1787,1,4973
657,1787,1,4972
657,1787,1,4971
657,1787,1,4970
657,1787,1,4969
657,1787,1,4968
657,1787,1,4967
657,1787,1,4966
657,1787,1,4965
657,1787,1,4964
657,1787,1,4963
657,1787,1,4962
657,1787,1,4961
657,1787,1,4960
657,1787,1,4959
657,1787,1,4958
657,1787,1,4957
657,1787,1,4956
657,1787,1,4955
657,1787,1,4954
657,1787,1,4953
657,1787,1,4952
657,1787,1,4951
657,1787,1,4950
657,1787,1,4949
657,1787,1,4948
657,1787,1,4947
657,1787,1,4946
657,1787,1,4945
657,1787,1,4944
657,1787,1,4943
657,1787,1,4942
657,1787,1,4941
657,1787,1,4940
657,1787,1,4939
657,1787,1,4938
657,1787,1,4937
657,1787,1,4936
657,1787,1,4935
657,1787,1,4934
657,1787,1,4933
657,1787,1,4932
657,1787,1,4931
657,1787,1,4930
657,1787,1,4929
657,1787,1,4928
657,1787,1,4927
657,1787,1,4926
657,1787,1,4925
